Order_ID,Customer_ID,Customer_Age,Customer_Gender,City,Area,Restaurant_ID,Restaurant_Name,Cuisine_Type,Order_Date,Order_Time,Delivery_Time_Min,Distance_km,Order_Value,Discount_Applied,Final_Amount,Payment_Mode,Order_Status,Cancellation_Reason,Delivery_Partner_ID,Delivery_Rating,Restaurant_Rating,Order_Day,Peak_Hour,Profit_Margin,Profit_Margin_Percentage,Delivery_Performance,Customer_Age_Group
ORD028808,CUST1076,38.97651632035586,Other,Bangalore,South,RES777,Restaurant_350,Indian,9/28/2024,0:00,49.0,39.75,4835.0,100.0,4735.0,Wallet,Delivered,Not Cancelled,DP484,1.0,3.4,Weekend,False,0.34,34.0,Moderate,36-45
ORD028809,CUST8224,38.97651632035586,Other,Hyderabad,South,RES157,Restaurant_21,Arabian,8/8/2024,0:00,242.0,9.97,3432.0,50.0,3382.0,Cod,Delivered,Not Cancelled,DP123,5.0,3.9,Weekday,False,0.25,25.0,Very Slow,36-45
ORD028810,CUST9079,38.97651632035586,Other,Hyderabad,South,RES638,Restaurant_202,Mexican,4/19/2024,0:00,,9.97,1197.0,100.0,1097.0,Upi,Cancelled,Not Cancelled,DP415,,3.6,Weekday,False,0.0,0.0,Very Slow,36-45
ORD028811,CUST3232,40.0,Other,Bangalore,East,RES138,Restaurant_309,Indian,8/31/2024,0:00,56.0,16.42,1157.0,50.0,1107.0,Cod,Delivered,Not Cancelled,DP423,3.0,5.0,Weekend,False,0.14,14.000000000000002,Moderate,36-45
ORD028812,CUST4190,38.97651632035586,Female,Mumbai,South,RES380,Restaurant_159,Mexican,1/9/2024,0:00,,2.93,1197.0,0.0,1197.0,Upi,Cancelled,Not Cancelled,DP230,,4.5,Weekday,False,0.4,40.0,Very Slow,36-45
ORD028813,CUST3241,43.0,Other,Bangalore,Central,RES310,Restaurant_257,Italian,7/7/2024,0:00,23.0,9.1,407.0,50.0,357.0,Card,Delivered,Not Cancelled,DP900,5.0,4.2,Weekend,True,0.0,0.0,Fast,36-45
ORD028814,CUST6309,18.0,Male,Delhi,South,RES324,Restaurant_303,Indian,11/21/2024,0:00,20.0,39.43,277.0,50.0,227.0,Upi,Delivered,Not Cancelled,DP208,5.0,5.0,Weekday,False,0.26,26.0,Fast,18-25
ORD028815,CUST6316,31.0,Male,Hyderabad,South,RES705,Restaurant_42,Mexican,12/8/2024,0:00,22.0,9.97,1197.0,50.0,1147.0,Card,Delivered,Not Cancelled,DP375,4.0,5.0,Weekend,False,0.0,0.0,Fast,26-35
ORD028816,CUST4129,38.97651632035586,Male,Delhi,East,RES163,Restaurant_411,Indian,3/8/2024,0:00,68.0,2.66,1197.0,0.0,1197.0,Card,Delivered,Not Cancelled,DP138,5.0,5.0,Weekday,False,0.28,28.000000000000004,Slow,36-45
ORD028817,CUST5298,38.97651632035586,Other,Hyderabad,South,RES539,Restaurant_128,Chinese,2/10/2024,0:00,,21.6,911.0,0.0,911.0,Cod,Cancelled,Customer Cancelled,DP601,,4.5,Weekend,False,0.11,11.0,Very Slow,36-45
ORD028818,CUST4938,38.97651632035586,Other,Hyderabad,West,RES192,Restaurant_361,Mexican,1/23/2024,0:00,28.0,6.27,3298.0,100.0,3198.0,Cod,Delivered,Not Cancelled,DP739,3.0,4.9,Weekday,False,0.0,0.0,Fast,36-45
ORD028819,CUST1030,38.97651632035586,Male,Bangalore,South,RES519,Restaurant_447,Chinese,9/22/2024,0:00,247.0,9.97,4136.0,50.0,4086.0,Card,Delivered,Not Cancelled,DP294,4.0,3.7,Weekend,False,0.0,0.0,Very Slow,36-45
ORD028820,CUST2162,29.0,Other,Delhi,South,RES134,Restaurant_470,Mexican,9/17/2024,0:00,120.0,9.97,1197.0,20.0,1177.0,Upi,Delivered,Not Cancelled,DP662,5.0,3.7,Weekday,True,0.04,4.0,Slow,26-35
ORD028821,CUST5797,38.97651632035586,Other,Hyderabad,South,RES516,Restaurant_496,Arabian,9/25/2024,0:00,120.0,9.28,1197.0,0.0,1197.0,Card,Delivered,Not Cancelled,DP920,3.0,4.5,Weekday,True,0.42,42.0,Slow,36-45
ORD028822,CUST2563,38.97651632035586,Female,Mumbai,North,RES482,Restaurant_164,Mexican,9/19/2024,0:00,,8.6,3296.0,50.0,3246.0,Card,Cancelled,Late Delivery,DP574,,3.4,Weekday,False,0.27,27.0,Very Slow,36-45
ORD028823,CUST8912,38.0,Male,Chennai,South,RES712,Restaurant_171,Arabian,10/3/2024,0:00,,9.97,3212.0,100.0,3112.0,Upi,Cancelled,Not Cancelled,DP488,,4.7,Weekday,True,0.35,35.0,Very Slow,36-45
ORD028824,CUST6190,23.0,Other,Chennai,East,RES115,Restaurant_324,Italian,2/27/2024,0:00,120.0,9.97,503.0,20.0,483.0,Wallet,Delivered,Not Cancelled,DP835,5.0,5.0,Weekday,False,0.3,30.0,Slow,18-25
ORD028825,CUST3948,40.0,Other,Delhi,South,RES651,Restaurant_149,Arabian,2/23/2024,0:00,120.0,9.97,1197.0,20.0,1177.0,Card,Delivered,Not Cancelled,DP911,4.0,4.3,Weekday,False,0.38,38.0,Slow,36-45
ORD028826,CUST9682,38.97651632035586,Female,Bangalore,West,RES472,Restaurant_136,Italian,11/10/2024,0:00,182.0,30.66,2751.0,50.0,2701.0,Upi,Delivered,Not Cancelled,DP507,4.0,4.9,Weekend,True,0.42,42.0,Very Slow,36-45
ORD028827,CUST2717,38.97651632035586,Other,Delhi,East,RES356,Restaurant_105,Arabian,7/7/2024,0:00,,30.83,2418.0,0.0,2418.0,Card,Cancelled,Customer Cancelled,DP474,,3.5,Weekend,False,0.1,10.0,Very Slow,36-45
ORD028828,CUST1669,25.0,Other,Delhi,North,RES538,Restaurant_263,Mexican,2/14/2024,0:00,261.0,5.06,561.0,50.0,511.0,Upi,Delivered,Not Cancelled,DP550,4.0,4.1,Weekday,True,0.48,48.0,Very Slow,18-25
ORD028829,CUST5291,38.97651632035586,Other,Chennai,South,RES441,Restaurant_158,Indian,10/7/2024,0:00,120.0,3.36,4067.0,20.0,4047.0,Card,Delivered,Not Cancelled,DP301,1.0,3.9,Weekday,False,0.14,14.000000000000002,Slow,36-45
ORD028830,CUST1331,38.97651632035586,Other,Hyderabad,West,RES294,Restaurant_319,Mexican,8/25/2024,0:00,217.0,2.22,450.0,50.0,400.0,Upi,Delivered,Not Cancelled,DP853,5.0,5.0,Weekend,False,0.0,0.0,Very Slow,36-45
ORD028831,CUST9151,38.97651632035586,Male,Delhi,North,RES528,Restaurant_48,Mexican,3/9/2024,0:00,120.0,4.65,1177.0,300.0,877.0,Card,Delivered,Not Cancelled,DP272,1.0,3.9,Weekend,False,0.05,5.0,Slow,36-45
ORD028832,CUST3693,38.97651632035586,Female,Bangalore,Central,RES319,Restaurant_311,Italian,7/13/2024,0:00,31.0,28.46,4998.0,300.0,4698.0,Card,Delivered,Not Cancelled,DP668,3.0,3.2,Weekend,True,0.0,0.0,Moderate,36-45
ORD028833,CUST5828,38.97651632035586,Female,Hyderabad,West,RES964,Restaurant_499,Arabian,11/30/2024,0:00,229.0,9.97,1197.0,100.0,1097.0,Wallet,Delivered,Not Cancelled,DP122,2.0,4.4,Weekend,False,0.04,4.0,Very Slow,36-45
ORD028834,CUST3838,38.97651632035586,Male,Mumbai,North,RES271,Restaurant_43,Indian,1/9/2024,0:00,149.0,37.89,481.0,0.0,481.0,Wallet,Delivered,Not Cancelled,DP806,5.0,4.3,Weekday,False,0.42,42.0,Very Slow,36-45
ORD028835,CUST9010,44.0,Female,Hyderabad,East,RES801,Restaurant_240,Italian,3/13/2024,0:00,169.0,18.09,1130.0,50.0,1080.0,Cod,Delivered,Not Cancelled,DP143,3.0,4.1,Weekday,False,0.03,3.0,Very Slow,36-45
ORD028836,CUST1193,38.97651632035586,Male,Chennai,North,RES854,Restaurant_168,Chinese,4/6/2024,0:00,260.0,8.58,1197.0,20.0,1177.0,Cod,Delivered,Not Cancelled,DP603,1.0,4.2,Weekend,True,0.27,27.0,Very Slow,36-45
ORD028837,CUST4813,53.0,Other,Hyderabad,North,RES870,Restaurant_304,Arabian,9/2/2024,0:00,120.0,5.56,4411.0,0.0,4411.0,Card,Delivered,Not Cancelled,DP581,3.0,3.4,Weekday,False,0.09,9.0,Slow,46-60
ORD028838,CUST7405,49.0,Male,Hyderabad,South,RES318,Restaurant_288,Mexican,12/19/2024,0:00,42.0,9.97,1197.0,100.0,1097.0,Upi,Delivered,Not Cancelled,DP400,2.0,3.8,Weekday,True,0.3,30.0,Moderate,46-60
ORD028839,CUST9066,38.97651632035586,Male,Chennai,South,RES591,Restaurant_413,Mexican,3/21/2024,0:00,120.0,34.81,2258.0,100.0,2158.0,Wallet,Delivered,Not Cancelled,DP777,1.0,4.5,Weekday,True,0.14,14.000000000000002,Slow,36-45
ORD028840,CUST4102,38.97651632035586,Female,Mumbai,West,RES515,Restaurant_149,Arabian,1/25/2024,0:00,62.0,9.97,3652.0,300.0,3352.0,Card,Delivered,Not Cancelled,DP449,3.0,3.0,Weekday,True,0.11,11.0,Slow,36-45
ORD028841,CUST7941,20.0,Male,Hyderabad,North,RES903,Restaurant_412,Chinese,11/11/2024,0:00,,9.97,1197.0,20.0,1177.0,Wallet,Cancelled,Customer Cancelled,DP235,,4.0,Weekday,False,0.25,25.0,Very Slow,18-25
ORD028842,CUST3679,43.0,Other,Chennai,South,RES952,Restaurant_383,Chinese,11/16/2024,0:00,120.0,9.97,3350.0,50.0,3300.0,Cod,Delivered,Not Cancelled,DP944,1.0,4.2,Weekend,False,0.46,46.0,Slow,36-45
ORD028843,CUST2916,21.0,Other,Mumbai,South,RES525,Restaurant_386,Chinese,1/13/2024,0:00,120.0,3.29,3734.0,0.0,3734.0,Card,Delivered,Not Cancelled,DP771,3.0,3.4,Weekend,False,0.47,47.0,Slow,18-25
ORD028844,CUST9860,26.0,Other,Bangalore,South,RES224,Restaurant_92,Mexican,3/24/2024,0:00,154.0,36.31,1077.0,50.0,1027.0,Cod,Delivered,Not Cancelled,DP742,3.0,3.7,Weekend,True,0.35,35.0,Very Slow,26-35
ORD028845,CUST9566,34.0,Other,Chennai,North,RES615,Restaurant_437,Mexican,7/21/2024,0:00,,34.04,1197.0,50.0,1147.0,Upi,Cancelled,Restaurant Issue,DP789,,3.2,Weekend,False,0.36,36.0,Very Slow,26-35
ORD028846,CUST1679,38.97651632035586,Other,Bangalore,North,RES390,Restaurant_244,Italian,7/17/2024,0:00,25.0,1.82,4765.0,300.0,4465.0,Card,Delivered,Not Cancelled,DP752,2.0,3.6,Weekday,False,0.41,41.0,Fast,36-45
ORD028847,CUST2253,23.0,Other,Mumbai,South,RES539,Restaurant_79,Mexican,1/31/2024,0:00,,9.97,3964.0,50.0,3914.0,Upi,Cancelled,Restaurant Issue,DP393,,3.6,Weekday,True,0.13,13.0,Very Slow,18-25
ORD028848,CUST2292,47.0,Other,Hyderabad,North,RES563,Restaurant_204,Chinese,1/27/2024,0:00,,9.97,4282.0,50.0,4232.0,Card,Cancelled,Not Cancelled,DP630,,4.8,Weekend,True,0.17,17.0,Very Slow,46-60
ORD028849,CUST6501,38.97651632035586,Female,Bangalore,North,RES811,Restaurant_63,Chinese,10/2/2024,0:00,55.0,9.97,1197.0,300.0,897.0,Cod,Delivered,Not Cancelled,DP713,4.0,3.1,Weekday,False,0.45,45.0,Moderate,36-45
ORD028850,CUST6996,42.0,Male,Delhi,Central,RES217,Restaurant_316,Chinese,7/5/2024,0:00,,20.36,518.0,20.0,498.0,Upi,Cancelled,Restaurant Issue,DP563,,4.1,Weekday,False,0.0,0.0,Very Slow,36-45
ORD028851,CUST9983,37.0,Female,Bangalore,Central,RES723,Restaurant_199,Chinese,2/7/2024,0:00,275.0,9.97,1197.0,300.0,897.0,Upi,Delivered,Not Cancelled,DP346,2.0,3.1,Weekday,False,0.3,30.0,Very Slow,36-45
ORD028852,CUST3106,33.0,Other,Hyderabad,East,RES284,Restaurant_243,Arabian,11/1/2024,0:00,183.0,38.69,389.0,50.0,339.0,Wallet,Delivered,Not Cancelled,DP966,4.0,5.0,Weekday,False,0.37,37.0,Very Slow,26-35
ORD028853,CUST2404,38.97651632035586,Other,Chennai,North,RES656,Restaurant_235,Arabian,5/26/2024,0:00,262.0,9.97,1118.0,100.0,1018.0,Card,Delivered,Not Cancelled,DP769,1.0,3.0,Weekend,True,0.0,0.0,Very Slow,36-45
ORD028854,CUST9201,53.0,Other,Mumbai,Central,RES183,Restaurant_432,Arabian,9/30/2024,0:00,120.0,4.3,1197.0,20.0,1177.0,Card,Delivered,Not Cancelled,DP405,2.0,4.3,Weekday,True,0.32,32.0,Slow,46-60
ORD028855,CUST5355,38.97651632035586,Female,Chennai,East,RES750,Restaurant_22,Indian,3/20/2024,0:00,62.0,27.55,807.0,50.0,757.0,Card,Delivered,Not Cancelled,DP795,3.0,5.0,Weekday,False,0.0,0.0,Slow,36-45
ORD028856,CUST5976,38.97651632035586,Other,Mumbai,South,RES861,Restaurant_355,Arabian,12/16/2024,0:00,174.0,22.49,4689.0,50.0,4639.0,Wallet,Delivered,Not Cancelled,DP223,3.0,4.0,Weekday,True,0.0,0.0,Very Slow,36-45
ORD028857,CUST2979,23.0,Other,Chennai,West,RES721,Restaurant_323,Italian,5/27/2024,0:00,,9.97,371.0,50.0,321.0,Card,Cancelled,Customer Cancelled,DP337,,4.3,Weekday,False,0.23,23.0,Very Slow,18-25
ORD028858,CUST7077,29.0,Male,Hyderabad,West,RES865,Restaurant_371,Indian,9/16/2024,0:00,66.0,3.6,600.0,0.0,600.0,Wallet,Delivered,Not Cancelled,DP890,3.0,4.7,Weekday,False,0.0,0.0,Slow,26-35
ORD028859,CUST6732,38.97651632035586,Female,Delhi,West,RES953,Restaurant_261,Arabian,11/1/2024,0:00,120.0,38.55,3024.0,0.0,3024.0,Card,Delivered,Not Cancelled,DP517,2.0,5.0,Weekday,False,0.0,0.0,Slow,36-45
ORD028860,CUST8270,38.97651632035586,Male,Hyderabad,South,RES118,Restaurant_279,Arabian,7/3/2024,0:00,256.0,35.59,2815.0,100.0,2715.0,Wallet,Delivered,Not Cancelled,DP163,3.0,5.0,Weekday,True,0.42,42.0,Very Slow,36-45
ORD028861,CUST4594,26.0,Male,Hyderabad,South,RES399,Restaurant_281,Indian,9/30/2024,0:00,161.0,8.8,1197.0,50.0,1147.0,Upi,Delivered,Not Cancelled,DP981,4.0,3.9,Weekday,True,0.42,42.0,Very Slow,26-35
ORD028862,CUST3219,43.0,Other,Delhi,East,RES594,Restaurant_430,Mexican,1/14/2024,0:00,120.0,20.28,1197.0,50.0,1147.0,Card,Delivered,Not Cancelled,DP624,3.0,3.5,Weekend,False,0.11,11.0,Slow,36-45
ORD028863,CUST4899,36.0,Other,Hyderabad,East,RES686,Restaurant_405,Indian,6/3/2024,0:00,,9.97,3907.0,100.0,3807.0,Cod,Cancelled,Not Cancelled,DP640,,4.8,Weekday,False,0.0,0.0,Very Slow,36-45
ORD028864,CUST7269,54.0,Other,Hyderabad,South,RES982,Restaurant_470,Arabian,3/16/2024,0:00,48.0,33.73,1197.0,300.0,897.0,Card,Delivered,Not Cancelled,DP702,5.0,4.5,Weekend,False,0.33,33.0,Moderate,46-60
ORD028865,CUST3203,38.97651632035586,Other,Chennai,North,RES558,Restaurant_462,Arabian,9/5/2024,0:00,,18.74,1197.0,20.0,1177.0,Card,Cancelled,Not Cancelled,DP141,,3.1,Weekday,False,0.0,0.0,Very Slow,36-45
ORD028866,CUST5012,38.97651632035586,Other,Bangalore,Central,RES700,Restaurant_115,Mexican,5/20/2024,0:00,241.0,9.88,574.0,0.0,574.0,Wallet,Delivered,Not Cancelled,DP763,1.0,4.5,Weekday,False,0.0,0.0,Very Slow,36-45
ORD028867,CUST2975,38.97651632035586,Other,Delhi,South,RES183,Restaurant_264,Arabian,3/10/2024,0:00,288.0,9.97,1197.0,20.0,1177.0,Wallet,Delivered,Not Cancelled,DP509,4.0,4.3,Weekend,True,0.07,7.000000000000001,Very Slow,36-45
ORD028868,CUST7718,38.97651632035586,Female,Bangalore,South,RES797,Restaurant_326,Italian,7/1/2024,0:00,120.0,4.07,4264.0,50.0,4214.0,Cod,Delivered,Not Cancelled,DP365,3.0,4.0,Weekday,True,0.42,42.0,Slow,36-45
ORD028869,CUST5291,22.0,Other,Bangalore,West,RES322,Restaurant_114,Chinese,11/13/2024,0:00,62.0,6.47,359.0,100.0,259.0,Card,Delivered,Not Cancelled,DP618,4.0,4.8,Weekday,False,0.0,0.0,Slow,18-25
ORD028870,CUST7034,38.97651632035586,Female,Delhi,South,RES454,Restaurant_156,Arabian,12/21/2024,0:00,44.0,15.19,2818.0,20.0,2798.0,Cod,Delivered,Not Cancelled,DP598,3.0,5.0,Weekend,False,0.21,21.0,Moderate,36-45
ORD028871,CUST5613,60.0,Male,Delhi,East,RES116,Restaurant_434,Italian,1/6/2024,0:00,20.0,9.97,854.0,50.0,804.0,Wallet,Delivered,Not Cancelled,DP454,1.0,4.5,Weekend,False,0.0,0.0,Fast,46-60
ORD028872,CUST1285,36.0,Other,Hyderabad,South,RES284,Restaurant_390,Italian,7/28/2024,0:00,120.0,9.97,1197.0,100.0,1097.0,Card,Delivered,Not Cancelled,DP747,3.0,4.6,Weekend,False,0.0,0.0,Slow,36-45
ORD028873,CUST7729,38.97651632035586,Other,Delhi,Central,RES374,Restaurant_149,Arabian,10/5/2024,0:00,53.0,2.78,1133.0,50.0,1083.0,Upi,Delivered,Not Cancelled,DP786,5.0,3.1,Weekend,False,0.0,0.0,Moderate,36-45
ORD028874,CUST5642,49.0,Male,Delhi,West,RES701,Restaurant_8,Chinese,9/26/2024,0:00,236.0,9.01,527.0,300.0,227.0,Wallet,Delivered,Not Cancelled,DP365,1.0,4.6,Weekday,False,0.09,9.0,Very Slow,46-60
ORD028875,CUST5647,25.0,Other,Mumbai,Central,RES569,Restaurant_450,Chinese,10/21/2024,0:00,,3.0,2731.0,50.0,2681.0,Card,Cancelled,Customer Cancelled,DP148,,3.2,Weekday,False,0.42,42.0,Very Slow,18-25
ORD028876,CUST4352,29.0,Other,Delhi,East,RES490,Restaurant_132,Chinese,7/22/2024,0:00,44.0,2.29,1197.0,300.0,897.0,Card,Delivered,Not Cancelled,DP283,3.0,3.3,Weekday,True,0.49,49.0,Moderate,26-35
ORD028877,CUST8521,31.0,Other,Delhi,North,RES546,Restaurant_440,Indian,2/13/2024,0:00,284.0,35.13,900.0,50.0,850.0,Card,Delivered,Not Cancelled,DP527,3.0,4.0,Weekday,False,0.15,15.0,Very Slow,26-35
ORD028878,CUST8205,38.97651632035586,Female,Hyderabad,South,RES609,Restaurant_238,Mexican,4/25/2024,0:00,219.0,22.49,1197.0,0.0,1197.0,Card,Delivered,Not Cancelled,DP164,1.0,3.8,Weekday,False,0.35,35.0,Very Slow,36-45
ORD028879,CUST1639,59.0,Other,Hyderabad,East,RES345,Restaurant_321,Chinese,11/6/2024,0:00,,9.97,1197.0,100.0,1097.0,Upi,Cancelled,Not Cancelled,DP403,,5.0,Weekday,True,0.38,38.0,Very Slow,46-60
ORD028880,CUST4515,58.0,Male,Chennai,South,RES449,Restaurant_138,Chinese,11/1/2024,0:00,201.0,24.72,4034.0,0.0,4034.0,Card,Delivered,Not Cancelled,DP825,2.0,5.0,Weekday,False,0.11,11.0,Very Slow,46-60
ORD028881,CUST2756,38.97651632035586,Female,Chennai,Central,RES158,Restaurant_477,Arabian,7/4/2024,0:00,160.0,25.79,3469.0,50.0,3419.0,Cod,Delivered,Not Cancelled,DP539,2.0,5.0,Weekday,True,0.46,46.0,Very Slow,36-45
ORD028882,CUST6643,38.97651632035586,Other,Hyderabad,Central,RES183,Restaurant_424,Italian,11/27/2024,0:00,,9.97,2227.0,50.0,2177.0,Upi,Cancelled,Not Cancelled,DP877,,3.4,Weekday,False,0.15,15.0,Very Slow,36-45
ORD028883,CUST6820,38.97651632035586,Other,Mumbai,South,RES101,Restaurant_209,Mexican,5/7/2024,0:00,36.0,9.97,1197.0,50.0,1147.0,Wallet,Delivered,Not Cancelled,DP967,5.0,3.6,Weekday,False,0.19,19.0,Moderate,36-45
ORD028884,CUST7791,38.97651632035586,Other,Bangalore,South,RES509,Restaurant_340,Mexican,4/19/2024,0:00,,15.53,4767.0,0.0,4767.0,Wallet,Cancelled,Customer Cancelled,DP968,,3.6,Weekday,False,0.28,28.000000000000004,Very Slow,36-45
ORD028885,CUST2655,52.0,Other,Hyderabad,Central,RES781,Restaurant_305,Indian,1/18/2024,0:00,164.0,33.97,1197.0,300.0,897.0,Card,Delivered,Not Cancelled,DP821,4.0,4.7,Weekday,False,0.0,0.0,Very Slow,46-60
ORD028886,CUST9414,19.0,Other,Delhi,Central,RES835,Restaurant_316,Italian,10/22/2024,0:00,,2.3,3370.0,20.0,3350.0,Cod,Cancelled,Customer Cancelled,DP969,,4.6,Weekday,True,0.11,11.0,Very Slow,18-25
ORD028887,CUST7888,25.0,Female,Mumbai,North,RES470,Restaurant_186,Arabian,12/24/2024,0:00,214.0,9.97,473.0,0.0,473.0,Card,Delivered,Not Cancelled,DP157,3.0,3.5,Weekday,False,0.13,13.0,Very Slow,18-25
ORD028888,CUST4478,52.0,Female,Hyderabad,Central,RES205,Restaurant_58,Indian,2/5/2024,0:00,66.0,3.72,3187.0,300.0,2887.0,Upi,Delivered,Not Cancelled,DP853,5.0,4.7,Weekday,True,0.17,17.0,Slow,46-60
ORD028889,CUST4186,38.97651632035586,Female,Bangalore,East,RES251,Restaurant_406,Chinese,11/13/2024,0:00,197.0,8.06,1197.0,100.0,1097.0,Upi,Delivered,Not Cancelled,DP826,2.0,4.2,Weekday,False,0.39,39.0,Very Slow,36-45
ORD028890,CUST2528,48.0,Male,Delhi,North,RES439,Restaurant_268,Italian,11/23/2024,0:00,,26.7,1197.0,50.0,1147.0,Cod,Cancelled,Late Delivery,DP697,,3.4,Weekend,True,0.17,17.0,Very Slow,46-60
ORD028891,CUST6358,42.0,Other,Bangalore,East,RES421,Restaurant_198,Italian,8/17/2024,0:00,188.0,9.2,2428.0,50.0,2378.0,Wallet,Delivered,Not Cancelled,DP319,3.0,5.0,Weekend,False,0.03,3.0,Very Slow,36-45
ORD028892,CUST3654,19.0,Other,Bangalore,North,RES526,Restaurant_201,Indian,2/2/2024,0:00,26.0,9.97,2110.0,0.0,2110.0,Card,Delivered,Not Cancelled,DP261,2.0,3.1,Weekday,False,0.36,36.0,Fast,18-25
ORD028893,CUST5414,34.0,Other,Hyderabad,North,RES758,Restaurant_214,Italian,1/1/2024,0:00,194.0,9.97,1197.0,100.0,1097.0,Card,Delivered,Not Cancelled,DP930,5.0,4.9,Weekday,True,0.09,9.0,Very Slow,26-35
ORD028894,CUST4055,38.97651632035586,Other,Bangalore,Central,RES231,Restaurant_76,Mexican,2/27/2024,0:00,120.0,1.5,3203.0,50.0,3153.0,Cod,Delivered,Not Cancelled,DP536,2.0,3.5,Weekday,True,0.0,0.0,Slow,36-45
ORD028895,CUST5301,25.0,Male,Hyderabad,East,RES120,Restaurant_281,Arabian,10/1/2024,0:00,,9.97,4860.0,50.0,4810.0,Card,Cancelled,Not Cancelled,DP114,,3.8,Weekday,False,0.06,6.0,Very Slow,18-25
ORD028896,CUST3164,39.0,Male,Hyderabad,North,RES422,Restaurant_431,Chinese,2/5/2024,0:00,120.0,39.51,1197.0,20.0,1177.0,Wallet,Delivered,Not Cancelled,DP825,1.0,5.0,Weekday,True,0.12,12.0,Slow,36-45
ORD028897,CUST3261,38.97651632035586,Male,Hyderabad,North,RES248,Restaurant_87,Mexican,7/30/2024,0:00,,9.97,1197.0,20.0,1177.0,Card,Cancelled,Not Cancelled,DP191,,3.4,Weekday,False,0.32,32.0,Very Slow,36-45
ORD028898,CUST2610,38.97651632035586,Other,Mumbai,South,RES576,Restaurant_312,Indian,7/12/2024,0:00,180.0,38.86,506.0,0.0,506.0,Upi,Delivered,Not Cancelled,DP429,3.0,3.8,Weekday,False,0.39,39.0,Very Slow,36-45
ORD028899,CUST2961,41.0,Other,Mumbai,West,RES317,Restaurant_482,Italian,2/19/2024,0:00,,9.97,266.0,0.0,266.0,Card,Cancelled,Not Cancelled,DP157,,4.9,Weekday,True,0.33,33.0,Very Slow,36-45
ORD028900,CUST6876,38.97651632035586,Other,Chennai,North,RES282,Restaurant_310,Arabian,5/6/2024,0:00,120.0,19.83,2449.0,0.0,2449.0,Upi,Delivered,Not Cancelled,DP288,1.0,4.3,Weekday,False,0.21,21.0,Slow,36-45
ORD028901,CUST1789,38.97651632035586,Other,Hyderabad,Central,RES278,Restaurant_324,Mexican,6/13/2024,0:00,,1.58,1093.0,50.0,1043.0,Cod,Cancelled,Restaurant Issue,DP333,,3.4,Weekday,True,0.04,4.0,Very Slow,36-45
ORD028902,CUST1194,27.0,Female,Hyderabad,South,RES217,Restaurant_227,Italian,2/25/2024,0:00,26.0,9.97,1098.0,50.0,1048.0,Card,Delivered,Not Cancelled,DP625,1.0,3.5,Weekend,False,0.23,23.0,Fast,26-35
ORD028903,CUST4816,20.0,Male,Delhi,West,RES846,Restaurant_327,Italian,9/28/2024,0:00,55.0,9.97,1185.0,100.0,1085.0,Card,Delivered,Not Cancelled,DP389,5.0,5.0,Weekend,False,0.49,49.0,Moderate,18-25
ORD028904,CUST4706,38.97651632035586,Female,Hyderabad,West,RES465,Restaurant_284,Chinese,10/6/2024,0:00,,9.97,1149.0,100.0,1049.0,Wallet,Cancelled,Late Delivery,DP855,,4.7,Weekend,True,0.49,49.0,Very Slow,36-45
ORD028905,CUST6211,20.0,Other,Bangalore,North,RES990,Restaurant_119,Italian,3/19/2024,0:00,120.0,19.66,647.0,0.0,647.0,Card,Delivered,Not Cancelled,DP555,3.0,4.2,Weekday,True,0.4,40.0,Slow,18-25
ORD028906,CUST7053,38.97651632035586,Other,Mumbai,West,RES532,Restaurant_231,Indian,4/1/2024,0:00,125.0,3.46,1197.0,50.0,1147.0,Wallet,Delivered,Not Cancelled,DP800,1.0,5.0,Weekday,False,0.0,0.0,Very Slow,36-45
ORD028907,CUST6736,38.97651632035586,Male,Delhi,Central,RES717,Restaurant_109,Indian,1/25/2024,0:00,34.0,2.87,4489.0,0.0,4489.0,Wallet,Delivered,Not Cancelled,DP164,2.0,4.4,Weekday,False,0.0,0.0,Moderate,36-45
ORD028908,CUST1681,38.97651632035586,Female,Hyderabad,East,RES474,Restaurant_70,Mexican,5/18/2024,0:00,22.0,9.97,1197.0,50.0,1147.0,Cod,Delivered,Not Cancelled,DP801,4.0,3.7,Weekend,True,0.16,16.0,Fast,36-45
ORD028909,CUST5283,34.0,Female,Chennai,North,RES684,Restaurant_247,Mexican,7/28/2024,0:00,120.0,9.97,2881.0,50.0,2831.0,Card,Delivered,Not Cancelled,DP252,5.0,5.0,Weekend,True,0.0,0.0,Slow,26-35
ORD028910,CUST4814,38.97651632035586,Female,Bangalore,East,RES866,Restaurant_34,Indian,12/22/2024,0:00,,9.97,1197.0,300.0,897.0,Wallet,Cancelled,Late Delivery,DP339,,3.1,Weekend,False,0.29,28.999999999999996,Very Slow,36-45
ORD028911,CUST4466,24.0,Other,Hyderabad,East,RES980,Restaurant_418,Arabian,12/27/2024,0:00,120.0,9.97,444.0,50.0,394.0,Cod,Delivered,Not Cancelled,DP435,4.0,3.5,Weekday,True,0.0,0.0,Slow,18-25
ORD028912,CUST2232,38.97651632035586,Other,Chennai,East,RES812,Restaurant_31,Indian,5/25/2024,0:00,58.0,9.97,1197.0,100.0,1097.0,Card,Delivered,Not Cancelled,DP861,4.0,3.6,Weekend,False,0.2,20.0,Moderate,36-45
